run_dir,exp_id,task,policy,controller,episodes,success_rate,avg_steps,avg_reward,avg_grasp_attempts,avg_grasp_success,avg_retry_count,flash_every,flash_len,wall_time_sec,generated
runs/ablation/p2_door_pi/mw-door-open-v3-struct_mem-20260410-191046-seed0,mw-door-open-v3-struct_mem-20260410-191046-seed0,door-open-v3,struct_mem,PD,60,0.0,200.0,239.93103759673397,2.7333333333333334,0.0,2.7333333333333334,20,1,7.771571636199951,2026-04-10T19:10:54
runs/ablation/p2_door_pi/mw-door-open-v3-struct_mem-20260410-191055-seed1,mw-door-open-v3-struct_mem-20260410-191055-seed1,door-open-v3,struct_mem,PD,60,0.0,200.0,224.60099577771794,2.4,0.0,2.4,20,1,7.620475769042969,2026-04-10T19:11:03
runs/ablation/p2_door_pi/mw-door-open-v3-struct_mem-20260410-191105-seed2,mw-door-open-v3-struct_mem-20260410-191105-seed2,door-open-v3,struct_mem,PD,60,0.0,200.0,248.80462884111597,2.716666666666667,0.0,2.716666666666667,20,1,7.576208591461182,2026-04-10T19:11:12
runs/ablation/p2_door_pi/mw-door-open-v3-struct_mem-20260410-191114-seed0,mw-door-open-v3-struct_mem-20260410-191114-seed0,door-open-v3,struct_mem,PI,60,0.0,200.0,242.2387439835684,2.5,0.0,2.5,20,1,7.948890209197998,2026-04-10T19:11:22
runs/ablation/p2_door_pi/mw-door-open-v3-struct_mem-20260410-191124-seed1,mw-door-open-v3-struct_mem-20260410-191124-seed1,door-open-v3,struct_mem,PI,60,0.0,200.0,238.6193723286987,2.3333333333333335,0.0,2.3333333333333335,20,1,7.973673105239868,2026-04-10T19:11:32
runs/ablation/p2_door_pi/mw-door-open-v3-struct_mem-20260410-191134-seed2,mw-door-open-v3-struct_mem-20260410-191134-seed2,door-open-v3,struct_mem,PI,60,0.0,200.0,234.1490157955748,2.15,0.0,2.15,20,1,7.817265033721924,2026-04-10T19:11:41
runs/ablation/p2_door_pi/mw-door-open-v3-text_buf-20260410-190951-seed0,mw-door-open-v3-text_buf-20260410-190951-seed0,door-open-v3,text_buf,PD,60,0.0,200.0,251.33109211101637,2.716666666666667,0.0,2.716666666666667,20,1,7.468545436859131,2026-04-10T19:09:58
runs/ablation/p2_door_pi/mw-door-open-v3-text_buf-20260410-191000-seed1,mw-door-open-v3-text_buf-20260410-191000-seed1,door-open-v3,text_buf,PD,60,0.0,200.0,231.13237193204856,2.466666666666667,0.0,2.466666666666667,20,1,7.3515496253967285,2026-04-10T19:10:07
runs/ablation/p2_door_pi/mw-door-open-v3-text_buf-20260410-191009-seed2,mw-door-open-v3-text_buf-20260410-191009-seed2,door-open-v3,text_buf,PD,60,0.0,200.0,248.4829727436518,2.8,0.0,2.8,20,1,7.342299461364746,2026-04-10T19:10:16
runs/ablation/p2_door_pi/mw-door-open-v3-text_buf-20260410-191018-seed0,mw-door-open-v3-text_buf-20260410-191018-seed0,door-open-v3,text_buf,PI,60,0.0,200.0,249.61996776087213,2.3666666666666667,0.0,2.3666666666666667,20,1,7.419933080673218,2026-04-10T19:10:25
runs/ablation/p2_door_pi/mw-door-open-v3-text_buf-20260410-191027-seed1,mw-door-open-v3-text_buf-20260410-191027-seed1,door-open-v3,text_buf,PI,60,0.0,200.0,232.9048194156277,2.2333333333333334,0.0,2.2333333333333334,20,1,7.466150522232056,2026-04-10T19:10:35
runs/ablation/p2_door_pi/mw-door-open-v3-text_buf-20260410-191036-seed2,mw-door-open-v3-text_buf-20260410-191036-seed2,door-open-v3,text_buf,PI,60,0.0,200.0,228.14877798945275,2.466666666666667,0.0,2.466666666666667,20,1,7.878981351852417,2026-04-10T19:10:44
runs/ablation/p3a_no_flash/mw-pick-place-v3-no_mem-20260410-191500-seed0,mw-pick-place-v3-no_mem-20260410-191500-seed0,pick-place-v3,no_mem,PD,60,0.0,200.0,237.31195413553937,0.0,0.0,0.0,0,0,11.727476119995117,2026-04-10T19:15:12
runs/ablation/p3a_no_flash/mw-pick-place-v3-no_mem-20260410-191514-seed1,mw-pick-place-v3-no_mem-20260410-191514-seed1,pick-place-v3,no_mem,PD,60,0.0,200.0,227.3179763616918,0.0,0.0,0.0,0,0,11.74387264251709,2026-04-10T19:15:26
runs/ablation/p3a_no_flash/mw-pick-place-v3-no_mem-20260410-191527-seed2,mw-pick-place-v3-no_mem-20260410-191527-seed2,pick-place-v3,no_mem,PD,60,0.0,200.0,241.45340788143994,0.0,0.0,0.0,0,0,11.971685409545898,2026-04-10T19:15:39
runs/ablation/p3a_no_flash/mw-pick-place-v3-struct_mem-20260410-191621-seed0,mw-pick-place-v3-struct_mem-20260410-191621-seed0,pick-place-v3,struct_mem,PD,60,0.23333333333333334,200.0,91.69253526508653,2.1333333333333333,1.0,2.1333333333333333,0,0,11.887113094329834,2026-04-10T19:16:33
runs/ablation/p3a_no_flash/mw-pick-place-v3-struct_mem-20260410-191635-seed1,mw-pick-place-v3-struct_mem-20260410-191635-seed1,pick-place-v3,struct_mem,PD,60,0.18333333333333332,200.0,73.55828905874725,2.1333333333333333,0.9833333333333333,2.1333333333333333,0,0,11.587222814559937,2026-04-10T19:16:47
runs/ablation/p3a_no_flash/mw-pick-place-v3-struct_mem-20260410-191649-seed2,mw-pick-place-v3-struct_mem-20260410-191649-seed2,pick-place-v3,struct_mem,PD,60,0.21666666666666667,200.0,88.14557814756807,2.05,1.0,2.05,0,0,12.28455901145935,2026-04-10T19:17:01
runs/ablation/p3a_no_flash/mw-pick-place-v3-text_buf-20260410-191541-seed0,mw-pick-place-v3-text_buf-20260410-191541-seed0,pick-place-v3,text_buf,PD,60,0.2,200.0,79.09340812097871,2.2666666666666666,0.95,2.2666666666666666,0,0,11.734400749206543,2026-04-10T19:15:53
runs/ablation/p3a_no_flash/mw-pick-place-v3-text_buf-20260410-191555-seed1,mw-pick-place-v3-text_buf-20260410-191555-seed1,pick-place-v3,text_buf,PD,60,0.25,200.0,68.24644239039503,2.1,0.9166666666666666,2.1,0,0,11.48825192451477,2026-04-10T19:16:06
runs/ablation/p3a_no_flash/mw-pick-place-v3-text_buf-20260410-191608-seed2,mw-pick-place-v3-text_buf-20260410-191608-seed2,pick-place-v3,text_buf,PD,60,0.11666666666666667,200.0,73.07392869515793,2.216666666666667,0.9333333333333333,2.216666666666667,0,0,11.665178060531616,2026-04-10T19:16:20
runs/ablation/p3a_no_flash/mw-push-v3-no_mem-20260410-191256-seed0,mw-push-v3-no_mem-20260410-191256-seed0,push-v3,no_mem,PD,60,0.0,200.0,128.19186234401693,0.0,0.0,0.0,0,0,11.867574453353882,2026-04-10T19:13:08
runs/ablation/p3a_no_flash/mw-push-v3-no_mem-20260410-191310-seed1,mw-push-v3-no_mem-20260410-191310-seed1,push-v3,no_mem,PD,60,0.0,200.0,113.38862726044155,0.0,0.0,0.0,0,0,12.160107374191284,2026-04-10T19:13:22
runs/ablation/p3a_no_flash/mw-push-v3-no_mem-20260410-191324-seed2,mw-push-v3-no_mem-20260410-191324-seed2,push-v3,no_mem,PD,60,0.0,200.0,131.34568545106896,0.0,0.0,0.0,0,0,11.59245491027832,2026-04-10T19:13:36
runs/ablation/p3a_no_flash/mw-push-v3-struct_mem-20260410-191419-seed0,mw-push-v3-struct_mem-20260410-191419-seed0,push-v3,struct_mem,PD,60,0.9333333333333333,200.0,1443.1630912869016,0.0,0.0,0.0,0,0,11.969426155090332,2026-04-10T19:14:31
runs/ablation/p3a_no_flash/mw-push-v3-struct_mem-20260410-191433-seed1,mw-push-v3-struct_mem-20260410-191433-seed1,push-v3,struct_mem,PD,60,0.2833333333333333,200.0,386.5043792848799,0.0,0.0,0.0,0,0,12.084434747695923,2026-04-10T19:14:45
runs/ablation/p3a_no_flash/mw-push-v3-struct_mem-20260410-191446-seed2,mw-push-v3-struct_mem-20260410-191446-seed2,push-v3,struct_mem,PD,60,0.8833333333333333,200.0,1376.658252986425,0.0,0.0,0.0,0,0,12.024368047714233,2026-04-10T19:14:59
runs/ablation/p3a_no_flash/mw-push-v3-text_buf-20260410-191337-seed0,mw-push-v3-text_buf-20260410-191337-seed0,push-v3,text_buf,PD,60,0.9333333333333333,200.0,1443.2115335401659,0.0,0.0,0.0,0,0,11.935133218765259,2026-04-10T19:13:49
runs/ablation/p3a_no_flash/mw-push-v3-text_buf-20260410-191351-seed1,mw-push-v3-text_buf-20260410-191351-seed1,push-v3,text_buf,PD,60,0.31666666666666665,200.0,388.836452182068,0.0,0.0,0.0,0,0,12.23565149307251,2026-04-10T19:14:03
runs/ablation/p3a_no_flash/mw-push-v3-text_buf-20260410-191405-seed2,mw-push-v3-text_buf-20260410-191405-seed2,push-v3,text_buf,PD,60,0.8833333333333333,200.0,1376.4345197278535,0.0,0.0,0.0,0,0,11.541170835494995,2026-04-10T19:14:17
runs/ablation/p3a_no_flash/mw-reach-v3-no_mem-20260410-191143-seed0,mw-reach-v3-no_mem-20260410-191143-seed0,reach-v3,no_mem,PD,60,0.0,200.0,302.57226903069386,0.0,0.0,0.0,0,0,6.396091461181641,2026-04-10T19:11:50
runs/ablation/p3a_no_flash/mw-reach-v3-no_mem-20260410-191151-seed1,mw-reach-v3-no_mem-20260410-191151-seed1,reach-v3,no_mem,PD,60,0.0,200.0,319.34842110322575,0.0,0.0,0.0,0,0,6.4472815990448,2026-04-10T19:11:58
runs/ablation/p3a_no_flash/mw-reach-v3-no_mem-20260410-191200-seed2,mw-reach-v3-no_mem-20260410-191200-seed2,reach-v3,no_mem,PD,60,0.0,200.0,311.2100435834747,0.0,0.0,0.0,0,0,5.998491525650024,2026-04-10T19:12:06
runs/ablation/p3a_no_flash/mw-reach-v3-struct_mem-20260410-191232-seed0,mw-reach-v3-struct_mem-20260410-191232-seed0,reach-v3,struct_mem,PD,60,0.7166666666666667,200.0,1829.4719156781614,0.0,0.0,0.0,0,0,6.557923078536987,2026-04-10T19:12:38
runs/ablation/p3a_no_flash/mw-reach-v3-struct_mem-20260410-191240-seed1,mw-reach-v3-struct_mem-20260410-191240-seed1,reach-v3,struct_mem,PD,60,0.6833333333333333,200.0,1841.8464305735265,0.0,0.0,0.0,0,0,6.3796491622924805,2026-04-10T19:12:46
runs/ablation/p3a_no_flash/mw-reach-v3-struct_mem-20260410-191248-seed2,mw-reach-v3-struct_mem-20260410-191248-seed2,reach-v3,struct_mem,PD,60,0.55,200.0,1830.87074389554,0.0,0.0,0.0,0,0,6.3617517948150635,2026-04-10T19:12:55
runs/ablation/p3a_no_flash/mw-reach-v3-text_buf-20260410-191207-seed0,mw-reach-v3-text_buf-20260410-191207-seed0,reach-v3,text_buf,PD,60,0.7166666666666667,200.0,1829.4719156781614,0.0,0.0,0.0,0,0,6.317995309829712,2026-04-10T19:12:14
runs/ablation/p3a_no_flash/mw-reach-v3-text_buf-20260410-191216-seed1,mw-reach-v3-text_buf-20260410-191216-seed1,reach-v3,text_buf,PD,60,0.6833333333333333,200.0,1841.8464305735265,0.0,0.0,0.0,0,0,6.371345043182373,2026-04-10T19:12:22
runs/ablation/p3a_no_flash/mw-reach-v3-text_buf-20260410-191224-seed2,mw-reach-v3-text_buf-20260410-191224-seed2,reach-v3,text_buf,PD,60,0.55,200.0,1830.87074389554,0.0,0.0,0.0,0,0,6.272761821746826,2026-04-10T19:12:30
runs/ablation/p3b_no_retry/mw-door-open-v3-struct_mem-20260410-191852-seed0,mw-door-open-v3-struct_mem-20260410-191852-seed0,door-open-v3,struct_mem,PD,60,0.0,200.0,312.2261618651043,0.0,0.0,0.0,20,1,7.87905478477478,2026-04-10T19:19:00
runs/ablation/p3b_no_retry/mw-door-open-v3-struct_mem-20260410-191901-seed1,mw-door-open-v3-struct_mem-20260410-191901-seed1,door-open-v3,struct_mem,PD,60,0.0,200.0,299.7522597143835,0.0,0.0,0.0,20,1,7.928434133529663,2026-04-10T19:19:09
runs/ablation/p3b_no_retry/mw-door-open-v3-struct_mem-20260410-191911-seed2,mw-door-open-v3-struct_mem-20260410-191911-seed2,door-open-v3,struct_mem,PD,60,0.0,200.0,321.16253839837094,0.0,0.0,0.0,20,1,7.947725772857666,2026-04-10T19:19:19
runs/ablation/p3b_no_retry/mw-door-open-v3-text_buf-20260410-191823-seed0,mw-door-open-v3-text_buf-20260410-191823-seed0,door-open-v3,text_buf,PD,60,0.0,200.0,305.24256167308306,0.0,0.0,0.0,20,1,8.029126644134521,2026-04-10T19:18:31
runs/ablation/p3b_no_retry/mw-door-open-v3-text_buf-20260410-191832-seed1,mw-door-open-v3-text_buf-20260410-191832-seed1,door-open-v3,text_buf,PD,60,0.0,200.0,302.7298252875875,0.0,0.0,0.0,20,1,7.975207567214966,2026-04-10T19:18:40
runs/ablation/p3b_no_retry/mw-door-open-v3-text_buf-20260410-191842-seed2,mw-door-open-v3-text_buf-20260410-191842-seed2,door-open-v3,text_buf,PD,60,0.0,200.0,321.93349888335166,0.0,0.0,0.0,20,1,7.872652053833008,2026-04-10T19:18:50
runs/ablation/p3b_no_retry/mw-pick-place-v3-struct_mem-20260410-191743-seed0,mw-pick-place-v3-struct_mem-20260410-191743-seed0,pick-place-v3,struct_mem,PD,60,0.6166666666666667,200.0,121.44783224485857,0.0,0.9833333333333333,0.0,20,1,11.737924814224243,2026-04-10T19:17:54
runs/ablation/p3b_no_retry/mw-pick-place-v3-struct_mem-20260410-191756-seed1,mw-pick-place-v3-struct_mem-20260410-191756-seed1,pick-place-v3,struct_mem,PD,60,0.7,200.0,95.39488046379275,0.0,0.9666666666666667,0.0,20,1,11.298677444458008,2026-04-10T19:18:08
runs/ablation/p3b_no_retry/mw-pick-place-v3-struct_mem-20260410-191809-seed2,mw-pick-place-v3-struct_mem-20260410-191809-seed2,pick-place-v3,struct_mem,PD,60,0.8333333333333334,200.0,136.84221790260634,0.0,1.0,0.0,20,1,11.646362066268921,2026-04-10T19:18:21
runs/ablation/p3b_no_retry/mw-pick-place-v3-text_buf-20260410-191703-seed0,mw-pick-place-v3-text_buf-20260410-191703-seed0,pick-place-v3,text_buf,PD,60,0.6166666666666667,200.0,121.80301293120193,0.0,0.9833333333333333,0.0,20,1,11.263917922973633,2026-04-10T19:17:14
runs/ablation/p3b_no_retry/mw-pick-place-v3-text_buf-20260410-191716-seed1,mw-pick-place-v3-text_buf-20260410-191716-seed1,pick-place-v3,text_buf,PD,60,0.7,200.0,95.58495148309134,0.0,0.9833333333333333,0.0,20,1,11.463658094406128,2026-04-10T19:17:27
runs/ablation/p3b_no_retry/mw-pick-place-v3-text_buf-20260410-191729-seed2,mw-pick-place-v3-text_buf-20260410-191729-seed2,pick-place-v3,text_buf,PD,60,0.8333333333333334,200.0,136.82057011615368,0.0,1.0,0.0,20,1,12.09111475944519,2026-04-10T19:17:41
runs/ablation/p3c_no_perturb/mw-door-open-v3-struct_mem-20260410-192001-seed0,mw-door-open-v3-struct_mem-20260410-192001-seed0,door-open-v3,struct_mem,PD,60,0.0,200.0,249.27202569729977,2.683333333333333,0.0,2.683333333333333,20,1,7.71133828163147,2026-04-10T19:20:09
runs/ablation/p3c_no_perturb/mw-door-open-v3-struct_mem-20260410-192011-seed1,mw-door-open-v3-struct_mem-20260410-192011-seed1,door-open-v3,struct_mem,PD,60,0.0,200.0,229.47111441660022,2.4833333333333334,0.0,2.4833333333333334,20,1,7.806888818740845,2026-04-10T19:20:19
runs/ablation/p3c_no_perturb/mw-door-open-v3-struct_mem-20260410-192021-seed2,mw-door-open-v3-struct_mem-20260410-192021-seed2,door-open-v3,struct_mem,PD,60,0.0,200.0,252.97211540350816,2.816666666666667,0.0,2.816666666666667,20,1,7.782193660736084,2026-04-10T19:20:28
runs/ablation/p3c_no_perturb/mw-pick-place-v3-struct_mem-20260410-191921-seed0,mw-pick-place-v3-struct_mem-20260410-191921-seed0,pick-place-v3,struct_mem,PD,60,0.2,200.0,80.46702329780753,2.25,0.9666666666666667,2.25,20,1,11.894047260284424,2026-04-10T19:19:33
runs/ablation/p3c_no_perturb/mw-pick-place-v3-struct_mem-20260410-191934-seed1,mw-pick-place-v3-struct_mem-20260410-191934-seed1,pick-place-v3,struct_mem,PD,60,0.25,200.0,68.6265625874556,2.1,1.0,2.1,20,1,11.644928455352783,2026-04-10T19:19:46
runs/ablation/p3c_no_perturb/mw-pick-place-v3-struct_mem-20260410-191948-seed2,mw-pick-place-v3-struct_mem-20260410-191948-seed2,pick-place-v3,struct_mem,PD,60,0.16666666666666666,200.0,75.72334585576466,2.1666666666666665,1.0,2.1666666666666665,20,1,11.799899339675903,2026-04-10T19:20:00
runs/batch/full_observable/mw-pick-place-v3-no_mem-20260410-195454-seed0,mw-pick-place-v3-no_mem-20260410-195454-seed0,pick-place-v3,no_mem,PD,60,0.6666666666666666,200.0,117.92578425130763,0.0,0.0,0.0,20,1,10.654280185699463,2026-04-10T19:55:05
runs/batch/full_observable/mw-pick-place-v3-no_mem-20260410-195507-seed1,mw-pick-place-v3-no_mem-20260410-195507-seed1,pick-place-v3,no_mem,PD,60,0.6666666666666666,200.0,92.5923045493346,0.0,0.0,0.0,20,1,10.872596025466919,2026-04-10T19:55:18
runs/batch/full_observable/mw-pick-place-v3-no_mem-20260410-195520-seed2,mw-pick-place-v3-no_mem-20260410-195520-seed2,pick-place-v3,no_mem,PD,60,0.8166666666666667,200.0,129.14389495396594,0.0,0.0,0.0,20,1,10.77870225906372,2026-04-10T19:55:31
runs/batch/full_observable/mw-pick-place-v3-struct_mem-20260410-195613-seed0,mw-pick-place-v3-struct_mem-20260410-195613-seed0,pick-place-v3,struct_mem,PD,60,0.6666666666666666,200.0,117.92578425130763,0.0,0.9833333333333333,0.0,20,1,11.547614812850952,2026-04-10T19:56:24
runs/batch/full_observable/mw-pick-place-v3-struct_mem-20260410-195626-seed1,mw-pick-place-v3-struct_mem-20260410-195626-seed1,pick-place-v3,struct_mem,PD,60,0.6666666666666666,200.0,92.5923045493346,0.0,0.9666666666666667,0.0,20,1,11.499587059020996,2026-04-10T19:56:38
runs/batch/full_observable/mw-pick-place-v3-struct_mem-20260410-195639-seed2,mw-pick-place-v3-struct_mem-20260410-195639-seed2,pick-place-v3,struct_mem,PD,60,0.8166666666666667,200.0,129.14389495396594,0.0,1.0,0.0,20,1,12.322651863098145,2026-04-10T19:56:52
runs/batch/full_observable/mw-pick-place-v3-text_buf-20260410-195533-seed0,mw-pick-place-v3-text_buf-20260410-195533-seed0,pick-place-v3,text_buf,PD,60,0.6666666666666666,200.0,117.47344410982195,0.0,0.9833333333333333,0.0,20,1,11.527456998825073,2026-04-10T19:55:44
runs/batch/full_observable/mw-pick-place-v3-text_buf-20260410-195546-seed1,mw-pick-place-v3-text_buf-20260410-195546-seed1,pick-place-v3,text_buf,PD,60,0.6666666666666666,200.0,92.56863094008227,0.0,0.9833333333333333,0.0,20,1,11.405644178390503,2026-04-10T19:55:57
runs/batch/full_observable/mw-pick-place-v3-text_buf-20260410-195559-seed2,mw-pick-place-v3-text_buf-20260410-195559-seed2,pick-place-v3,text_buf,PD,60,0.8166666666666667,200.0,129.12323313726958,0.0,1.0,0.0,20,1,11.547287702560425,2026-04-10T19:56:11
runs/batch/full_observable/mw-push-v3-no_mem-20260410-195253-seed0,mw-push-v3-no_mem-20260410-195253-seed0,push-v3,no_mem,PD,60,0.9166666666666666,200.0,1428.6331752014562,0.0,0.0,0.0,20,1,11.148539066314697,2026-04-10T19:53:04
runs/batch/full_observable/mw-push-v3-no_mem-20260410-195306-seed1,mw-push-v3-no_mem-20260410-195306-seed1,push-v3,no_mem,PD,60,0.3333333333333333,200.0,436.5346679643979,0.0,0.0,0.0,20,1,11.382745265960693,2026-04-10T19:53:18
runs/batch/full_observable/mw-push-v3-no_mem-20260410-195319-seed2,mw-push-v3-no_mem-20260410-195319-seed2,push-v3,no_mem,PD,60,0.9666666666666667,200.0,1476.5787960058587,0.0,0.0,0.0,20,1,10.926009893417358,2026-04-10T19:53:30
runs/batch/full_observable/mw-push-v3-struct_mem-20260410-195413-seed0,mw-push-v3-struct_mem-20260410-195413-seed0,push-v3,struct_mem,PD,60,0.9166666666666666,200.0,1428.6331752014562,0.0,0.0,0.0,20,1,11.769937515258789,2026-04-10T19:54:25
runs/batch/full_observable/mw-push-v3-struct_mem-20260410-195427-seed1,mw-push-v3-struct_mem-20260410-195427-seed1,push-v3,struct_mem,PD,60,0.3333333333333333,200.0,436.5346679643979,0.0,0.0,0.0,20,1,11.992016792297363,2026-04-10T19:54:39
runs/batch/full_observable/mw-push-v3-struct_mem-20260410-195441-seed2,mw-push-v3-struct_mem-20260410-195441-seed2,push-v3,struct_mem,PD,60,0.9666666666666667,200.0,1476.5787960058587,0.0,0.0,0.0,20,1,11.423028945922852,2026-04-10T19:54:52
runs/batch/full_observable/mw-push-v3-text_buf-20260410-195332-seed0,mw-push-v3-text_buf-20260410-195332-seed0,push-v3,text_buf,PD,60,0.9166666666666666,200.0,1428.6339289352259,0.0,0.0,0.0,20,1,12.183980941772461,2026-04-10T19:53:44
runs/batch/full_observable/mw-push-v3-text_buf-20260410-195346-seed1,mw-push-v3-text_buf-20260410-195346-seed1,push-v3,text_buf,PD,60,0.3333333333333333,200.0,435.5819973123203,0.0,0.0,0.0,20,1,11.838403463363647,2026-04-10T19:53:58
runs/batch/full_observable/mw-push-v3-text_buf-20260410-195400-seed2,mw-push-v3-text_buf-20260410-195400-seed2,push-v3,text_buf,PD,60,0.9666666666666667,200.0,1476.5787960058587,0.0,0.0,0.0,20,1,11.249854803085327,2026-04-10T19:54:11
runs/batch/full_observable/mw-reach-v3-no_mem-20260410-195139-seed0,mw-reach-v3-no_mem-20260410-195139-seed0,reach-v3,no_mem,PD,60,0.7833333333333333,200.0,1834.6505613918287,0.0,0.0,0.0,20,1,6.135475158691406,2026-04-10T19:51:45
runs/batch/full_observable/mw-reach-v3-no_mem-20260410-195147-seed1,mw-reach-v3-no_mem-20260410-195147-seed1,reach-v3,no_mem,PD,60,0.8,200.0,1858.5768295037547,0.0,0.0,0.0,20,1,6.216187477111816,2026-04-10T19:51:53
runs/batch/full_observable/mw-reach-v3-no_mem-20260410-195155-seed2,mw-reach-v3-no_mem-20260410-195155-seed2,reach-v3,no_mem,PD,60,0.8166666666666667,200.0,1843.2453977338002,0.0,0.0,0.0,20,1,6.171698570251465,2026-04-10T19:52:01
runs/batch/full_observable/mw-reach-v3-struct_mem-20260410-195228-seed0,mw-reach-v3-struct_mem-20260410-195228-seed0,reach-v3,struct_mem,PD,60,0.7833333333333333,200.0,1834.6505613918287,0.0,0.0,0.0,20,1,6.631101131439209,2026-04-10T19:52:35
runs/batch/full_observable/mw-reach-v3-struct_mem-20260410-195236-seed1,mw-reach-v3-struct_mem-20260410-195236-seed1,reach-v3,struct_mem,PD,60,0.8,200.0,1858.5768295037547,0.0,0.0,0.0,20,1,6.621137380599976,2026-04-10T19:52:43
runs/batch/full_observable/mw-reach-v3-struct_mem-20260410-195245-seed2,mw-reach-v3-struct_mem-20260410-195245-seed2,reach-v3,struct_mem,PD,60,0.8166666666666667,200.0,1843.2453977338002,0.0,0.0,0.0,20,1,6.71530294418335,2026-04-10T19:52:51
runs/batch/full_observable/mw-reach-v3-text_buf-20260410-195203-seed0,mw-reach-v3-text_buf-20260410-195203-seed0,reach-v3,text_buf,PD,60,0.7833333333333333,200.0,1834.6505613918287,0.0,0.0,0.0,20,1,6.678362846374512,2026-04-10T19:52:10
runs/batch/full_observable/mw-reach-v3-text_buf-20260410-195211-seed1,mw-reach-v3-text_buf-20260410-195211-seed1,reach-v3,text_buf,PD,60,0.8,200.0,1858.5768295037547,0.0,0.0,0.0,20,1,6.479443788528442,2026-04-10T19:52:18
runs/batch/full_observable/mw-reach-v3-text_buf-20260410-195220-seed2,mw-reach-v3-text_buf-20260410-195220-seed2,reach-v3,text_buf,PD,60,0.8166666666666667,200.0,1843.2453977338002,0.0,0.0,0.0,20,1,6.499760389328003,2026-04-10T19:52:26
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-no_mem-20260410-175221-seed0,mw-basketball-v3-no_mem-20260410-175221-seed0,basketball-v3,no_mem,PD,100,0.15,200.0,136.90611784098076,0,0,0,0,0,9.377860069274902,2026-04-10T17:52:30
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-no_mem-20260410-175231-seed1,mw-basketball-v3-no_mem-20260410-175231-seed1,basketball-v3,no_mem,PD,100,0.15,200.0,95.61180074069176,0,0,0,0,0,9.125535488128662,2026-04-10T17:52:40
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-no_mem-20260410-175242-seed2,mw-basketball-v3-no_mem-20260410-175242-seed2,basketball-v3,no_mem,PD,100,0.08,200.0,74.41414767308699,0,0,0,0,0,9.245728015899658,2026-04-10T17:52:51
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-no_mem-20260410-175253-seed3,mw-basketball-v3-no_mem-20260410-175253-seed3,basketball-v3,no_mem,PD,100,0.04,200.0,34.372679677186454,0,0,0,0,0,8.99958872795105,2026-04-10T17:53:02
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-no_mem-20260410-175303-seed4,mw-basketball-v3-no_mem-20260410-175303-seed4,basketball-v3,no_mem,PD,100,0.06,200.0,58.19301338783671,0,0,0,0,0,9.12812328338623,2026-04-10T17:53:12
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-struct_mem-20260410-175409-seed0,mw-basketball-v3-struct_mem-20260410-175409-seed0,basketball-v3,struct_mem,PD,100,0.13,200.0,130.22816035091307,0,0,0,0,0,10.308911085128784,2026-04-10T17:54:19
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-struct_mem-20260410-175421-seed1,mw-basketball-v3-struct_mem-20260410-175421-seed1,basketball-v3,struct_mem,PD,100,0.14,200.0,97.40434663176298,0,0,0,0,0,10.24097752571106,2026-04-10T17:54:31
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-struct_mem-20260410-175433-seed2,mw-basketball-v3-struct_mem-20260410-175433-seed2,basketball-v3,struct_mem,PD,100,0.07,200.0,72.02337424650152,0,0,0,0,0,9.987601518630981,2026-04-10T17:54:43
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-struct_mem-20260410-175444-seed3,mw-basketball-v3-struct_mem-20260410-175444-seed3,basketball-v3,struct_mem,PD,100,0.04,200.0,41.04858061191956,0,0,0,0,0,10.274224281311035,2026-04-10T17:54:54
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-struct_mem-20260410-175456-seed4,mw-basketball-v3-struct_mem-20260410-175456-seed4,basketball-v3,struct_mem,PD,100,0.06,200.0,52.24288385372964,0,0,0,0,0,9.799530982971191,2026-04-10T17:55:06
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-text_buf-20260410-175314-seed0,mw-basketball-v3-text_buf-20260410-175314-seed0,basketball-v3,text_buf,PD,100,0.15,200.0,136.82088365006584,0,0,0,0,0,9.663530349731445,2026-04-10T17:53:24
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-text_buf-20260410-175325-seed1,mw-basketball-v3-text_buf-20260410-175325-seed1,basketball-v3,text_buf,PD,100,0.15,200.0,95.77585224988415,0,0,0,0,0,9.510530471801758,2026-04-10T17:53:35
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-text_buf-20260410-175336-seed2,mw-basketball-v3-text_buf-20260410-175336-seed2,basketball-v3,text_buf,PD,100,0.08,200.0,74.4794802825512,0,0,0,0,0,9.623753309249878,2026-04-10T17:53:46
runs/batch/mw-batch-20260410-171844/mw-basketball-v3-text_buf-20260410-175347-seed3,mw-basketball-v3-text_buf-20260410-175347-seed3,basketball-v3,text_buf,PD,100,0.04,200.0,34.586936213563625,0,0,0,0,0,9.622195720672607,2026-04-10T17:53:57
